GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
DEVELOPMENT_STATUS,DEVELOPING,Developing,1990.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,101971473.0,84522245.0,83.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1990.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,97529269.0,88265808.0,91.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1990.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,97529269.0,76448603.0,78.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1990.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,97529269.0,732674.0,1.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1990.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,97529269.0,0.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1990.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,97529269.0,72987910.0,75.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1990.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,97529269.0,75962334.0,78.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1990.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,97529269.0,716057.0,1.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1989.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,101001238.0,71353453.0,71.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1989.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,96498547.0,82255081.0,85.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1989.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,96498547.0,67731435.0,70.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1989.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,96498547.0,311324.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1989.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,96498547.0,66094438.0,68.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1989.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,96498547.0,69824700.0,72.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1989.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,96498547.0,375450.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1988.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,99816047.0,67573692.0,68.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1988.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95267332.0,77553715.0,81.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1988.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95267332.0,62484213.0,66.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1988.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95267332.0,0.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1988.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95267332.0,60266351.0,63.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1988.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95267332.0,62829398.0,66.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1988.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95267332.0,367259.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1987.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,100416686.0,61995606.0,62.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1987.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95763151.0,72213969.0,75.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1987.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95763151.0,52965298.0,55.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1987.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95763151.0,0.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1987.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95763151.0,51058462.0,53.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1987.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95763151.0,53821803.0,56.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1987.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,95763151.0,378123.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1986.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,98654904.0,51085822.0,52.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1986.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,93966172.0,66599272.0,71.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1986.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,93966172.0,47753344.0,51.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1986.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,93966172.0,0.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1986.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,93966172.0,41199384.0,44.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1986.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,93966172.0,45370575.0,48.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1986.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,93966172.0,246621.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1985.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,96076054.0,45702304.0,48.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1985.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,91387335.0,61700993.0,68.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1985.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,91387335.0,43431954.0,48.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1985.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,91387335.0,0.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1985.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,91387335.0,40753510.0,45.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1985.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,91387335.0,44828300.0,49.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1985.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,91387335.0,85300.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1984.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,94358565.0,39845620.0,42.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1984.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,89629674.0,55499303.0,62.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1984.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,89629674.0,37173773.0,41.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1984.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,89629674.0,33560300.0,37.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1984.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,89629674.0,39783538.0,44.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1984.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,89629674.0,55362.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1983.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,92234220.0,30355084.0,33.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1983.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,87481114.0,47248484.0,54.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1983.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,87481114.0,29397049.0,34.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1983.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,87481114.0,28134531.0,32.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1983.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,87481114.0,34772813.0,40.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1983.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,87481114.0,44326.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1982.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,93950305.0,19613321.0,21.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1982.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,88932777.0,26764129.0,30.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1982.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,88932777.0,14650961.0,16.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1982.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,88932777.0,9831164.0,11.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1982.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,88932777.0,34660643.0,39.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1982.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,88932777.0,36137.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1981.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,90912463.0,17521779.0,19.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1981.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,85900122.0,23173797.0,27.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1981.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,85900122.0,11874308.0,14.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1981.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,85900122.0,8738383.0,10.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1981.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,85900122.0,12461824.0,15.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1981.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,85900122.0,5665.0,0.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1980.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,88893147.0,14241055.0,16.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1980.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,83845171.0,20579244.0,25.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1980.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,83845171.0,10318988.0,12.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1980.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,83845171.0,6987646.0,8.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1980.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,83845171.0,12148872.0,14.0
DEVELOPMENT_STATUS,DEVELOPING,Developing,1980.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,83845171.0,4557.0,0.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,1951507.0,424259.0,22.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,2052112.0,59571.0,3.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,1951507.0,79035.0,4.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,2052112.0,58905.0,3.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3883357.0,3728822.0,96.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3850799.0,3737147.0,97.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3850799.0,3678992.0,96.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3883357.0,2381628.0,61.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3850799.0,3664014.0,95.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3850799.0,3642569.0,95.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3600129.0,3460884.0,96.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,IPV2,"Inactivated polio-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3600129.0,3094102.0,86.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3850799.0,3718300.0,97.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4431914.0,4245322.0,96.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3850799.0,3179430.0,83.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3850799.0,3705497.0,96.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1951507.0,420490.0,22.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,2052112.0,65040.0,3.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,1951507.0,403816.0,21.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,2052112.0,59571.0,3.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3850799.0,3718300.0,97.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2023.0,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3850799.0,1497084.0,39.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,1849452.0,330513.0,18.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,1944582.0,50341.0,3.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,1849452.0,61376.0,3.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,1944582.0,50341.0,3.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3956045.0,3768226.0,95.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3922252.0,3766811.0,96.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3922252.0,3728069.0,95.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3956045.0,2419477.0,61.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3922252.0,3702509.0,94.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3922252.0,3602080.0,92.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3666098.0,3507370.0,96.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,IPV2,"Inactivated polio-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3666098.0,2978469.0,81.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3922252.0,3733571.0,95.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4631671.0,4349707.0,94.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3922252.0,3118680.0,80.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3922252.0,3728431.0,95.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1849452.0,389826.0,21.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,1944582.0,55435.0,3.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,1849452.0,342553.0,19.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,1944582.0,54767.0,3.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3922252.0,3733571.0,95.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2022.0,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3922252.0,1239129.0,32.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2021.0,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,1785244.0,8009.0,0.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2021.0,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,1869380.0,0.0,0.0
DEVELOPMENT_STATUS,ECONOMY_IN_TRANSITION,Economy in transition,2021.0,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,1785244.0,5524.0,0.0
