GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
WHO_REGIONS,AFR,African Region,2000.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AFR,African Region,2000.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",10.2
WHO_REGIONS,AFR,African Region,2000.0,MEASLES,Measles,"per 1,000,000 total population",821.3
WHO_REGIONS,AFR,African Region,2000.0,MUMPS,Mumps,"per 1,000,000 total population",850.0
WHO_REGIONS,AFR,African Region,2000.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,AFR,African Region,2000.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",113.2
WHO_REGIONS,AFR,African Region,2000.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",6.3
WHO_REGIONS,AFR,African Region,2000.0,RUBELLA,Rubella,"per 1,000,000 total population",15.8
WHO_REGIONS,AFR,African Region,2000.0,TTETANUS,Total tetanus,"per 1,000,000 total population",12.6
WHO_REGIONS,AFR,African Region,2000.0,YFEVER,Yellow fever,"per 1,000,000 total population",1.2
WHO_REGIONS,AFR,African Region,1999.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AFR,African Region,1999.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.7
WHO_REGIONS,AFR,African Region,1999.0,MEASLES,Measles,"per 1,000,000 total population",753.3
WHO_REGIONS,AFR,African Region,1999.0,MUMPS,Mumps,"per 1,000,000 total population",165.7
WHO_REGIONS,AFR,African Region,1999.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,AFR,African Region,1999.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",26.3
WHO_REGIONS,AFR,African Region,1999.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1999.0,RUBELLA,Rubella,"per 1,000,000 total population",0.6
WHO_REGIONS,AFR,African Region,1999.0,TTETANUS,Total tetanus,"per 1,000,000 total population",7.5
WHO_REGIONS,AFR,African Region,1999.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,AFR,African Region,1998.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.2
WHO_REGIONS,AFR,African Region,1998.0,MEASLES,Measles,"per 1,000,000 total population",627.3
WHO_REGIONS,AFR,African Region,1998.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,AFR,African Region,1998.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",80.5
WHO_REGIONS,AFR,African Region,1998.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1998.0,TTETANUS,Total tetanus,"per 1,000,000 total population",10.1
WHO_REGIONS,AFR,African Region,1998.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
WHO_REGIONS,AFR,African Region,1997.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.5
WHO_REGIONS,AFR,African Region,1997.0,MEASLES,Measles,"per 1,000,000 total population",484.7
WHO_REGIONS,AFR,African Region,1997.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,AFR,African Region,1997.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",49.4
WHO_REGIONS,AFR,African Region,1997.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1997.0,TTETANUS,Total tetanus,"per 1,000,000 total population",10.4
WHO_REGIONS,AFR,African Region,1997.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
WHO_REGIONS,AFR,African Region,1996.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",6.8
WHO_REGIONS,AFR,African Region,1996.0,MEASLES,Measles,"per 1,000,000 total population",815.0
WHO_REGIONS,AFR,African Region,1996.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,AFR,African Region,1996.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",87.8
WHO_REGIONS,AFR,African Region,1996.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1996.0,TTETANUS,Total tetanus,"per 1,000,000 total population",12.0
WHO_REGIONS,AFR,African Region,1996.0,YFEVER,Yellow fever,"per 1,000,000 total population",1.0
WHO_REGIONS,AFR,African Region,1995.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.1
WHO_REGIONS,AFR,African Region,1995.0,MEASLES,Measles,"per 1,000,000 total population",628.2
WHO_REGIONS,AFR,African Region,1995.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,AFR,African Region,1995.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",70.8
WHO_REGIONS,AFR,African Region,1995.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1995.0,TTETANUS,Total tetanus,"per 1,000,000 total population",8.7
WHO_REGIONS,AFR,African Region,1995.0,YFEVER,Yellow fever,"per 1,000,000 total population",4.7
WHO_REGIONS,AFR,African Region,1994.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",7.0
WHO_REGIONS,AFR,African Region,1994.0,MEASLES,Measles,"per 1,000,000 total population",758.5
WHO_REGIONS,AFR,African Region,1994.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,AFR,African Region,1994.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",115.2
WHO_REGIONS,AFR,African Region,1994.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1994.0,TTETANUS,Total tetanus,"per 1,000,000 total population",8.9
WHO_REGIONS,AFR,African Region,1994.0,YFEVER,Yellow fever,"per 1,000,000 total population",7.0
WHO_REGIONS,AFR,African Region,1993.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",8.7
WHO_REGIONS,AFR,African Region,1993.0,MEASLES,Measles,"per 1,000,000 total population",733.8
WHO_REGIONS,AFR,African Region,1993.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,AFR,African Region,1993.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",133.9
WHO_REGIONS,AFR,African Region,1993.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1993.0,TTETANUS,Total tetanus,"per 1,000,000 total population",26.9
WHO_REGIONS,AFR,African Region,1993.0,YFEVER,Yellow fever,"per 1,000,000 total population",1.0
WHO_REGIONS,AFR,African Region,1992.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.1
WHO_REGIONS,AFR,African Region,1992.0,MEASLES,Measles,"per 1,000,000 total population",1074.5
WHO_REGIONS,AFR,African Region,1992.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,AFR,African Region,1992.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",149.3
WHO_REGIONS,AFR,African Region,1992.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1992.0,TTETANUS,Total tetanus,"per 1,000,000 total population",25.4
WHO_REGIONS,AFR,African Region,1992.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.8
WHO_REGIONS,AFR,African Region,1991.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",10.3
WHO_REGIONS,AFR,African Region,1991.0,MEASLES,Measles,"per 1,000,000 total population",960.0
WHO_REGIONS,AFR,African Region,1991.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,AFR,African Region,1991.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",570.5
WHO_REGIONS,AFR,African Region,1991.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1991.0,TTETANUS,Total tetanus,"per 1,000,000 total population",25.5
WHO_REGIONS,AFR,African Region,1991.0,YFEVER,Yellow fever,"per 1,000,000 total population",11.5
WHO_REGIONS,AFR,African Region,1990.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",6.1
WHO_REGIONS,AFR,African Region,1990.0,MEASLES,Measles,"per 1,000,000 total population",979.3
WHO_REGIONS,AFR,African Region,1990.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,AFR,African Region,1990.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",222.3
WHO_REGIONS,AFR,African Region,1990.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1990.0,TTETANUS,Total tetanus,"per 1,000,000 total population",27.5
WHO_REGIONS,AFR,African Region,1990.0,YFEVER,Yellow fever,"per 1,000,000 total population",24.1
WHO_REGIONS,AFR,African Region,1989.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",14.4
WHO_REGIONS,AFR,African Region,1989.0,MEASLES,Measles,"per 1,000,000 total population",1137.5
WHO_REGIONS,AFR,African Region,1989.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.4
WHO_REGIONS,AFR,African Region,1989.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",272.5
WHO_REGIONS,AFR,African Region,1989.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1989.0,TTETANUS,Total tetanus,"per 1,000,000 total population",30.3
WHO_REGIONS,AFR,African Region,1989.0,YFEVER,Yellow fever,"per 1,000,000 total population",18.2
WHO_REGIONS,AFR,African Region,1988.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",7.2
WHO_REGIONS,AFR,African Region,1988.0,MEASLES,Measles,"per 1,000,000 total population",1256.3
WHO_REGIONS,AFR,African Region,1988.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.5
WHO_REGIONS,AFR,African Region,1988.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",237.6
WHO_REGIONS,AFR,African Region,1988.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1988.0,TTETANUS,Total tetanus,"per 1,000,000 total population",33.1
WHO_REGIONS,AFR,African Region,1988.0,YFEVER,Yellow fever,"per 1,000,000 total population",39.8
WHO_REGIONS,AFR,African Region,1987.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",4.1
WHO_REGIONS,AFR,African Region,1987.0,MEASLES,Measles,"per 1,000,000 total population",1421.5
WHO_REGIONS,AFR,African Region,1987.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.5
WHO_REGIONS,AFR,African Region,1987.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",418.1
WHO_REGIONS,AFR,African Region,1987.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1987.0,TTETANUS,Total tetanus,"per 1,000,000 total population",38.0
WHO_REGIONS,AFR,African Region,1987.0,YFEVER,Yellow fever,"per 1,000,000 total population",25.7
WHO_REGIONS,AFR,African Region,1986.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",7.0
WHO_REGIONS,AFR,African Region,1986.0,MEASLES,Measles,"per 1,000,000 total population",1547.6
WHO_REGIONS,AFR,African Region,1986.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.4
WHO_REGIONS,AFR,African Region,1986.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",457.1
WHO_REGIONS,AFR,African Region,1986.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1986.0,TTETANUS,Total tetanus,"per 1,000,000 total population",29.3
WHO_REGIONS,AFR,African Region,1986.0,YFEVER,Yellow fever,"per 1,000,000 total population",15.1
WHO_REGIONS,AFR,African Region,1985.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",13.8
WHO_REGIONS,AFR,African Region,1985.0,MEASLES,Measles,"per 1,000,000 total population",2730.5
WHO_REGIONS,AFR,African Region,1985.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.4
WHO_REGIONS,AFR,African Region,1985.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",644.5
WHO_REGIONS,AFR,African Region,1985.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1985.0,TTETANUS,Total tetanus,"per 1,000,000 total population",36.5
WHO_REGIONS,AFR,African Region,1985.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
WHO_REGIONS,AFR,African Region,1984.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",14.5
WHO_REGIONS,AFR,African Region,1984.0,MEASLES,Measles,"per 1,000,000 total population",2563.8
WHO_REGIONS,AFR,African Region,1984.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.5
WHO_REGIONS,AFR,African Region,1984.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",683.5
WHO_REGIONS,AFR,African Region,1984.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1984.0,TTETANUS,Total tetanus,"per 1,000,000 total population",41.9
WHO_REGIONS,AFR,African Region,1984.0,YFEVER,Yellow fever,"per 1,000,000 total population",8.9
WHO_REGIONS,AFR,African Region,1983.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",10.4
WHO_REGIONS,AFR,African Region,1983.0,MEASLES,Measles,"per 1,000,000 total population",3250.4
WHO_REGIONS,AFR,African Region,1983.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.4
WHO_REGIONS,AFR,African Region,1983.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",894.0
WHO_REGIONS,AFR,African Region,1983.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1983.0,TTETANUS,Total tetanus,"per 1,000,000 total population",44.7
WHO_REGIONS,AFR,African Region,1983.0,YFEVER,Yellow fever,"per 1,000,000 total population",7.4
WHO_REGIONS,AFR,African Region,1982.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.9
WHO_REGIONS,AFR,African Region,1982.0,MEASLES,Measles,"per 1,000,000 total population",3338.4
WHO_REGIONS,AFR,African Region,1982.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.6
WHO_REGIONS,AFR,African Region,1982.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1171.2
WHO_REGIONS,AFR,African Region,1982.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1982.0,TTETANUS,Total tetanus,"per 1,000,000 total population",58.0
WHO_REGIONS,AFR,African Region,1982.0,YFEVER,Yellow fever,"per 1,000,000 total population",1.4
WHO_REGIONS,AFR,African Region,1981.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",7.4
WHO_REGIONS,AFR,African Region,1981.0,MEASLES,Measles,"per 1,000,000 total population",3624.8
WHO_REGIONS,AFR,African Region,1981.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.6
WHO_REGIONS,AFR,African Region,1981.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1070.4
WHO_REGIONS,AFR,African Region,1981.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1981.0,TTETANUS,Total tetanus,"per 1,000,000 total population",55.3
WHO_REGIONS,AFR,African Region,1981.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.4
WHO_REGIONS,AFR,African Region,1980.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",24.7
WHO_REGIONS,AFR,African Region,1980.0,MEASLES,Measles,"per 1,000,000 total population",3402.6
WHO_REGIONS,AFR,African Region,1980.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.6
WHO_REGIONS,AFR,African Region,1980.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1167.0
WHO_REGIONS,AFR,African Region,1980.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1980.0,TTETANUS,Total tetanus,"per 1,000,000 total population",50.5
WHO_REGIONS,AFR,African Region,1980.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.3
WHO_REGIONS,AMR,Region of the Americas,2023.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",2.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,MEASLES,Measles,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,MUMPS,Mumps,"per 1,000,000 total population",30.7
WHO_REGIONS,AMR,Region of the Americas,2023.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",6.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.7
WHO_REGIONS,AMR,Region of the Americas,2023.0,TYPHOID,Typhoid,"per 1,000,000 total population",3.6
WHO_REGIONS,AMR,Region of the Americas,2023.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2022.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2022.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.9
WHO_REGIONS,AMR,Region of the Americas,2022.0,MEASLES,Measles,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2022.0,MUMPS,Mumps,"per 1,000,000 total population",20.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",3.2
WHO_REGIONS,AMR,Region of the Americas,2022.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
WHO_REGIONS,AMR,Region of the Americas,2022.0,TYPHOID,Typhoid,"per 1,000,000 total population",8.3
WHO_REGIONS,AMR,Region of the Americas,2022.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2021.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.6
WHO_REGIONS,AMR,Region of the Americas,2021.0,MEASLES,Measles,"per 1,000,000 total population",0.7
WHO_REGIONS,AMR,Region of the Americas,2021.0,MUMPS,Mumps,"per 1,000,000 total population",14.1
WHO_REGIONS,AMR,Region of the Americas,2021.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",6.6
WHO_REGIONS,AMR,Region of the Americas,2021.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
WHO_REGIONS,AMR,Region of the Americas,2021.0,TYPHOID,Typhoid,"per 1,000,000 total population",3.4
WHO_REGIONS,AMR,Region of the Americas,2021.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2020.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2020.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.9
WHO_REGIONS,AMR,Region of the Americas,2020.0,MEASLES,Measles,"per 1,000,000 total population",9.8
WHO_REGIONS,AMR,Region of the Americas,2020.0,MUMPS,Mumps,"per 1,000,000 total population",22.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",20.1
WHO_REGIONS,AMR,Region of the Americas,2020.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
WHO_REGIONS,AMR,Region of the Americas,2020.0,TYPHOID,Typhoid,"per 1,000,000 total population",3.8
WHO_REGIONS,AMR,Region of the Americas,2020.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.3
WHO_REGIONS,AMR,Region of the Americas,2019.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,MEASLES,Measles,"per 1,000,000 total population",32.6
WHO_REGIONS,AMR,Region of the Americas,2019.0,MUMPS,Mumps,"per 1,000,000 total population",132.1
WHO_REGIONS,AMR,Region of the Americas,2019.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",11.5
WHO_REGIONS,AMR,Region of the Americas,2019.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.5
