GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,CASES
WHO_REGIONS,AFR,African Region,1991.0,DIPHTHERIA,Diphtheria,2995.0
WHO_REGIONS,AFR,African Region,1991.0,MEASLES,Measles,446517.0
WHO_REGIONS,AFR,African Region,1991.0,NTETANUS,Neonatal tetanus,4801.0
WHO_REGIONS,AFR,African Region,1991.0,PERTUSSIS,Pertussis,180857.0
WHO_REGIONS,AFR,African Region,1991.0,POLIO,Poliomyelitis,1728.0
WHO_REGIONS,AFR,African Region,1991.0,TTETANUS,Total tetanus,8887.0
WHO_REGIONS,AFR,African Region,1991.0,YFEVER,Yellow fever,2561.0
WHO_REGIONS,AFR,African Region,1990.0,DIPHTHERIA,Diphtheria,2588.0
WHO_REGIONS,AFR,African Region,1990.0,MEASLES,Measles,481204.0
WHO_REGIONS,AFR,African Region,1990.0,NTETANUS,Neonatal tetanus,7029.0
WHO_REGIONS,AFR,African Region,1990.0,PERTUSSIS,Pertussis,89515.0
WHO_REGIONS,AFR,African Region,1990.0,POLIO,Poliomyelitis,4228.0
WHO_REGIONS,AFR,African Region,1990.0,TTETANUS,Total tetanus,12281.0
WHO_REGIONS,AFR,African Region,1990.0,YFEVER,Yellow fever,4248.0
WHO_REGIONS,AFR,African Region,1989.0,DIPHTHERIA,Diphtheria,6009.0
WHO_REGIONS,AFR,African Region,1989.0,MEASLES,Measles,561896.0
WHO_REGIONS,AFR,African Region,1989.0,NTETANUS,Neonatal tetanus,6918.0
WHO_REGIONS,AFR,African Region,1989.0,PERTUSSIS,Pertussis,118505.0
WHO_REGIONS,AFR,African Region,1989.0,POLIO,Poliomyelitis,3096.0
WHO_REGIONS,AFR,African Region,1989.0,TTETANUS,Total tetanus,13634.0
WHO_REGIONS,AFR,African Region,1989.0,YFEVER,Yellow fever,3270.0
WHO_REGIONS,AFR,African Region,1988.0,DIPHTHERIA,Diphtheria,2925.0
WHO_REGIONS,AFR,African Region,1988.0,MEASLES,Measles,604244.0
WHO_REGIONS,AFR,African Region,1988.0,NTETANUS,Neonatal tetanus,5419.0
WHO_REGIONS,AFR,African Region,1988.0,PERTUSSIS,Pertussis,101350.0
WHO_REGIONS,AFR,African Region,1988.0,POLIO,Poliomyelitis,4543.0
WHO_REGIONS,AFR,African Region,1988.0,TTETANUS,Total tetanus,14425.0
WHO_REGIONS,AFR,African Region,1988.0,YFEVER,Yellow fever,5104.0
WHO_REGIONS,AFR,African Region,1987.0,DIPHTHERIA,Diphtheria,1558.0
WHO_REGIONS,AFR,African Region,1987.0,MEASLES,Measles,641057.0
WHO_REGIONS,AFR,African Region,1987.0,NTETANUS,Neonatal tetanus,5749.0
WHO_REGIONS,AFR,African Region,1987.0,PERTUSSIS,Pertussis,167035.0
WHO_REGIONS,AFR,African Region,1987.0,POLIO,Poliomyelitis,2782.0
WHO_REGIONS,AFR,African Region,1987.0,TTETANUS,Total tetanus,15648.0
WHO_REGIONS,AFR,African Region,1987.0,YFEVER,Yellow fever,3012.0
WHO_REGIONS,AFR,African Region,1986.0,DIPHTHERIA,Diphtheria,2625.0
WHO_REGIONS,AFR,African Region,1986.0,MEASLES,Measles,676757.0
WHO_REGIONS,AFR,African Region,1986.0,NTETANUS,Neonatal tetanus,5361.0
WHO_REGIONS,AFR,African Region,1986.0,PERTUSSIS,Pertussis,179607.0
WHO_REGIONS,AFR,African Region,1986.0,POLIO,Poliomyelitis,3425.0
WHO_REGIONS,AFR,African Region,1986.0,TTETANUS,Total tetanus,11896.0
WHO_REGIONS,AFR,African Region,1986.0,YFEVER,Yellow fever,1318.0
WHO_REGIONS,AFR,African Region,1985.0,DIPHTHERIA,Diphtheria,5060.0
WHO_REGIONS,AFR,African Region,1985.0,MEASLES,Measles,1142002.0
WHO_REGIONS,AFR,African Region,1985.0,NTETANUS,Neonatal tetanus,4819.0
WHO_REGIONS,AFR,African Region,1985.0,PERTUSSIS,Pertussis,240247.0
WHO_REGIONS,AFR,African Region,1985.0,POLIO,Poliomyelitis,3935.0
WHO_REGIONS,AFR,African Region,1985.0,TTETANUS,Total tetanus,14449.0
WHO_REGIONS,AFR,African Region,1985.0,YFEVER,Yellow fever,13.0
WHO_REGIONS,AFR,African Region,1984.0,DIPHTHERIA,Diphtheria,5135.0
WHO_REGIONS,AFR,African Region,1984.0,MEASLES,Measles,1076106.0
WHO_REGIONS,AFR,African Region,1984.0,NTETANUS,Neonatal tetanus,4741.0
WHO_REGIONS,AFR,African Region,1984.0,PERTUSSIS,Pertussis,238446.0
WHO_REGIONS,AFR,African Region,1984.0,POLIO,Poliomyelitis,2968.0
WHO_REGIONS,AFR,African Region,1984.0,TTETANUS,Total tetanus,16104.0
WHO_REGIONS,AFR,African Region,1984.0,YFEVER,Yellow fever,917.0
WHO_REGIONS,AFR,African Region,1983.0,DIPHTHERIA,Diphtheria,4099.0
WHO_REGIONS,AFR,African Region,1983.0,MEASLES,Measles,1346883.0
WHO_REGIONS,AFR,African Region,1983.0,NTETANUS,Neonatal tetanus,3400.0
WHO_REGIONS,AFR,African Region,1983.0,PERTUSSIS,Pertussis,321059.0
WHO_REGIONS,AFR,African Region,1983.0,POLIO,Poliomyelitis,3066.0
WHO_REGIONS,AFR,African Region,1983.0,TTETANUS,Total tetanus,18054.0
WHO_REGIONS,AFR,African Region,1983.0,YFEVER,Yellow fever,743.0
WHO_REGIONS,AFR,African Region,1982.0,DIPHTHERIA,Diphtheria,4618.0
WHO_REGIONS,AFR,African Region,1982.0,MEASLES,Measles,1342685.0
WHO_REGIONS,AFR,African Region,1982.0,NTETANUS,Neonatal tetanus,5343.0
WHO_REGIONS,AFR,African Region,1982.0,PERTUSSIS,Pertussis,397841.0
WHO_REGIONS,AFR,African Region,1982.0,POLIO,Poliomyelitis,3897.0
WHO_REGIONS,AFR,African Region,1982.0,TTETANUS,Total tetanus,21571.0
WHO_REGIONS,AFR,African Region,1982.0,YFEVER,Yellow fever,31.0
WHO_REGIONS,AFR,African Region,1981.0,DIPHTHERIA,Diphtheria,2764.0
WHO_REGIONS,AFR,African Region,1981.0,MEASLES,Measles,1413184.0
WHO_REGIONS,AFR,African Region,1981.0,NTETANUS,Neonatal tetanus,3312.0
WHO_REGIONS,AFR,African Region,1981.0,PERTUSSIS,Pertussis,347776.0
WHO_REGIONS,AFR,African Region,1981.0,POLIO,Poliomyelitis,4191.0
WHO_REGIONS,AFR,African Region,1981.0,TTETANUS,Total tetanus,19925.0
WHO_REGIONS,AFR,African Region,1981.0,YFEVER,Yellow fever,7.0
WHO_REGIONS,AFR,African Region,1980.0,DIPHTHERIA,Diphtheria,8771.0
WHO_REGIONS,AFR,African Region,1980.0,MEASLES,Measles,1240993.0
WHO_REGIONS,AFR,African Region,1980.0,NTETANUS,Neonatal tetanus,2265.0
WHO_REGIONS,AFR,African Region,1980.0,PERTUSSIS,Pertussis,367961.0
WHO_REGIONS,AFR,African Region,1980.0,POLIO,Poliomyelitis,5126.0
WHO_REGIONS,AFR,African Region,1980.0,TTETANUS,Total tetanus,17241.0
WHO_REGIONS,AFR,African Region,1980.0,YFEVER,Yellow fever,24.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,CRS,Congenital rubella syndrome,2.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,DIPHTHERIA,Diphtheria,17.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,INVASIVE_MENING,Invasive meningococcal disease,1291.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,MEASLES,Measles,14.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,MUMPS,Mumps,15552.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,NTETANUS,Neonatal tetanus,11.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,PERTUSSIS,Pertussis,4139.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,RUBELLA,Rubella,1.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,TTETANUS,Total tetanus,444.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,TYPHOID,Typhoid,1524.0
WHO_REGIONS,AMR,Region of the Americas,2023.0,YFEVER,Yellow fever,41.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,DIPHTHERIA,Diphtheria,54.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,INVASIVE_MENING,Invasive meningococcal disease,932.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,MEASLES,Measles,47.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,MUMPS,Mumps,18047.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,NTETANUS,Neonatal tetanus,8.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,PERTUSSIS,Pertussis,3284.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,POLIO,Poliomyelitis,1.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,RUBELLA,Rubella,0.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,TTETANUS,Total tetanus,412.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,TYPHOID,Typhoid,2281.0
WHO_REGIONS,AMR,Region of the Americas,2022.0,YFEVER,Yellow fever,14.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,DIPHTHERIA,Diphtheria,66.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,INVASIVE_MENING,Invasive meningococcal disease,607.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,MEASLES,Measles,682.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,MUMPS,Mumps,14398.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,NTETANUS,Neonatal tetanus,16.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,PERTUSSIS,Pertussis,6709.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,RUBELLA,Rubella,7.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,TTETANUS,Total tetanus,409.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,TYPHOID,Typhoid,649.0
WHO_REGIONS,AMR,Region of the Americas,2021.0,YFEVER,Yellow fever,25.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,CRS,Congenital rubella syndrome,2.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,DIPHTHERIA,Diphtheria,83.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,INVASIVE_MENING,Invasive meningococcal disease,903.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,MEASLES,Measles,9996.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,MUMPS,Mumps,22202.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,NTETANUS,Neonatal tetanus,13.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,PERTUSSIS,Pertussis,20496.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,RUBELLA,Rubella,7.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,TTETANUS,Total tetanus,381.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,TYPHOID,Typhoid,1109.0
WHO_REGIONS,AMR,Region of the Americas,2020.0,YFEVER,Yellow fever,27.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,DIPHTHERIA,Diphtheria,234.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,JAPENC,Japanese encephalitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,MEASLES,Measles,21971.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,MUMPS,Mumps,60294.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,NTETANUS,Neonatal tetanus,14.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,PERTUSSIS,Pertussis,7761.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,RUBELLA,Rubella,25.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,TTETANUS,Total tetanus,483.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,TYPHOID,Typhoid,1882.0
WHO_REGIONS,AMR,Region of the Americas,2019.0,YFEVER,Yellow fever,99.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,DIPHTHERIA,Diphtheria,894.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,JAPENC,Japanese encephalitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,MEASLES,Measles,16714.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,MUMPS,Mumps,68290.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,NTETANUS,Neonatal tetanus,10.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,PERTUSSIS,Pertussis,23638.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,RUBELLA,Rubella,6.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,TTETANUS,Total tetanus,236.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,TYPHOID,Typhoid,2974.0
WHO_REGIONS,AMR,Region of the Americas,2018.0,YFEVER,Yellow fever,1326.0
WHO_REGIONS,AMR,Region of the Americas,2017.0,CRS,Congenital rubella syndrome,5.0
WHO_REGIONS,AMR,Region of the Americas,2017.0,DIPHTHERIA,Diphtheria,872.0
WHO_REGIONS,AMR,Region of the Americas,2017.0,MEASLES,Measles,895.0
WHO_REGIONS,AMR,Region of the Americas,2017.0,MUMPS,Mumps,52839.0
WHO_REGIONS,AMR,Region of the Americas,2017.0,NTETANUS,Neonatal tetanus,13.0
WHO_REGIONS,AMR,Region of the Americas,2017.0,PERTUSSIS,Pertussis,29207.0
WHO_REGIONS,AMR,Region of the Americas,2017.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2017.0,RUBELLA,Rubella,7.0
WHO_REGIONS,AMR,Region of the Americas,2017.0,TTETANUS,Total tetanus,545.0
WHO_REGIONS,AMR,Region of the Americas,2017.0,YFEVER,Yellow fever,823.0
WHO_REGIONS,AMR,Region of the Americas,2016.0,CRS,Congenital rubella syndrome,2.0
WHO_REGIONS,AMR,Region of the Americas,2016.0,DIPHTHERIA,Diphtheria,45.0
WHO_REGIONS,AMR,Region of the Americas,2016.0,MEASLES,Measles,97.0
WHO_REGIONS,AMR,Region of the Americas,2016.0,MUMPS,Mumps,27511.0
WHO_REGIONS,AMR,Region of the Americas,2016.0,NTETANUS,Neonatal tetanus,11.0
WHO_REGIONS,AMR,Region of the Americas,2016.0,PERTUSSIS,Pertussis,28132.0
WHO_REGIONS,AMR,Region of the Americas,2016.0,POLIO,Poliomyelitis,4.0
WHO_REGIONS,AMR,Region of the Americas,2016.0,RUBELLA,Rubella,2.0
WHO_REGIONS,AMR,Region of the Americas,2016.0,TTETANUS,Total tetanus,533.0
WHO_REGIONS,AMR,Region of the Americas,2016.0,YFEVER,Yellow fever,113.0
WHO_REGIONS,AMR,Region of the Americas,2015.0,CRS,Congenital rubella syndrome,2.0
WHO_REGIONS,AMR,Region of the Americas,2015.0,DIPHTHERIA,Diphtheria,49.0
WHO_REGIONS,AMR,Region of the Americas,2015.0,MEASLES,Measles,611.0
WHO_REGIONS,AMR,Region of the Americas,2015.0,MUMPS,Mumps,19115.0
WHO_REGIONS,AMR,Region of the Americas,2015.0,NTETANUS,Neonatal tetanus,22.0
WHO_REGIONS,AMR,Region of the Americas,2015.0,PERTUSSIS,Pertussis,32116.0
WHO_REGIONS,AMR,Region of the Americas,2015.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2015.0,RUBELLA,Rubella,5.0
WHO_REGIONS,AMR,Region of the Americas,2015.0,TTETANUS,Total tetanus,568.0
WHO_REGIONS,AMR,Region of the Americas,2015.0,YFEVER,Yellow fever,37.0
WHO_REGIONS,AMR,Region of the Americas,2014.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,AMR,Region of the Americas,2014.0,DIPHTHERIA,Diphtheria,10.0
WHO_REGIONS,AMR,Region of the Americas,2014.0,MEASLES,Measles,1966.0
WHO_REGIONS,AMR,Region of the Americas,2014.0,MUMPS,Mumps,18377.0
WHO_REGIONS,AMR,Region of the Americas,2014.0,NTETANUS,Neonatal tetanus,10.0
WHO_REGIONS,AMR,Region of the Americas,2014.0,PERTUSSIS,Pertussis,46865.0
WHO_REGIONS,AMR,Region of the Americas,2014.0,POLIO,Poliomyelitis,1.0
WHO_REGIONS,AMR,Region of the Americas,2014.0,RUBELLA,Rubella,10.0
WHO_REGIONS,AMR,Region of the Americas,2014.0,TTETANUS,Total tetanus,517.0
WHO_REGIONS,AMR,Region of the Americas,2014.0,YFEVER,Yellow fever,23.0
WHO_REGIONS,AMR,Region of the Americas,2013.0,CRS,Congenital rubella syndrome,1.0
WHO_REGIONS,AMR,Region of the Americas,2013.0,DIPHTHERIA,Diphtheria,5.0
WHO_REGIONS,AMR,Region of the Americas,2013.0,MEASLES,Measles,491.0
WHO_REGIONS,AMR,Region of the Americas,2013.0,MUMPS,Mumps,16747.0
WHO_REGIONS,AMR,Region of the Americas,2013.0,NTETANUS,Neonatal tetanus,20.0
WHO_REGIONS,AMR,Region of the Americas,2013.0,PERTUSSIS,Pertussis,54873.0
WHO_REGIONS,AMR,Region of the Americas,2013.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2013.0,RUBELLA,Rubella,11.0
WHO_REGIONS,AMR,Region of the Americas,2013.0,TTETANUS,Total tetanus,485.0
WHO_REGIONS,AMR,Region of the Americas,2013.0,YFEVER,Yellow fever,26.0
WHO_REGIONS,AMR,Region of the Americas,2012.0,CRS,Congenital rubella syndrome,3.0
WHO_REGIONS,AMR,Region of the Americas,2012.0,DIPHTHERIA,Diphtheria,2.0
WHO_REGIONS,AMR,Region of the Americas,2012.0,MEASLES,Measles,143.0
WHO_REGIONS,AMR,Region of the Americas,2012.0,MUMPS,Mumps,22801.0
WHO_REGIONS,AMR,Region of the Americas,2012.0,NTETANUS,Neonatal tetanus,11.0
WHO_REGIONS,AMR,Region of the Americas,2012.0,PERTUSSIS,Pertussis,72328.0
WHO_REGIONS,AMR,Region of the Americas,2012.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2012.0,RUBELLA,Rubella,15.0
WHO_REGIONS,AMR,Region of the Americas,2012.0,TTETANUS,Total tetanus,570.0
WHO_REGIONS,AMR,Region of the Americas,2012.0,YFEVER,Yellow fever,16.0
WHO_REGIONS,AMR,Region of the Americas,2011.0,CRS,Congenital rubella syndrome,1.0
WHO_REGIONS,AMR,Region of the Americas,2011.0,DIPHTHERIA,Diphtheria,12.0
WHO_REGIONS,AMR,Region of the Americas,2011.0,MEASLES,Measles,1348.0
WHO_REGIONS,AMR,Region of the Americas,2011.0,MUMPS,Mumps,31586.0
WHO_REGIONS,AMR,Region of the Americas,2011.0,NTETANUS,Neonatal tetanus,22.0
WHO_REGIONS,AMR,Region of the Americas,2011.0,PERTUSSIS,Pertussis,29719.0
WHO_REGIONS,AMR,Region of the Americas,2011.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2011.0,RUBELLA,Rubella,8.0
WHO_REGIONS,AMR,Region of the Americas,2011.0,TTETANUS,Total tetanus,598.0
WHO_REGIONS,AMR,Region of the Americas,2011.0,YFEVER,Yellow fever,17.0
WHO_REGIONS,AMR,Region of the Americas,2010.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,AMR,Region of the Americas,2010.0,DIPHTHERIA,Diphtheria,87.0
WHO_REGIONS,AMR,Region of the Americas,2010.0,MEASLES,Measles,247.0
WHO_REGIONS,AMR,Region of the Americas,2010.0,MUMPS,Mumps,37942.0
WHO_REGIONS,AMR,Region of the Americas,2010.0,NTETANUS,Neonatal tetanus,25.0
WHO_REGIONS,AMR,Region of the Americas,2010.0,PERTUSSIS,Pertussis,31504.0
WHO_REGIONS,AMR,Region of the Americas,2010.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2010.0,RUBELLA,Rubella,17.0
WHO_REGIONS,AMR,Region of the Americas,2010.0,TTETANUS,Total tetanus,618.0
WHO_REGIONS,AMR,Region of the Americas,2010.0,YFEVER,Yellow fever,23.0
WHO_REGIONS,AMR,Region of the Americas,2009.0,CRS,Congenital rubella syndrome,17.0
WHO_REGIONS,AMR,Region of the Americas,2009.0,DIPHTHERIA,Diphtheria,11.0
WHO_REGIONS,AMR,Region of the Americas,2009.0,MEASLES,Measles,89.0
WHO_REGIONS,AMR,Region of the Americas,2009.0,MUMPS,Mumps,31384.0
WHO_REGIONS,AMR,Region of the Americas,2009.0,NTETANUS,Neonatal tetanus,20.0
WHO_REGIONS,AMR,Region of the Americas,2009.0,PERTUSSIS,Pertussis,7338.0
WHO_REGIONS,AMR,Region of the Americas,2009.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2009.0,RUBELLA,Rubella,18.0
WHO_REGIONS,AMR,Region of the Americas,2009.0,TTETANUS,Total tetanus,578.0
WHO_REGIONS,AMR,Region of the Americas,2009.0,YFEVER,Yellow fever,59.0
WHO_REGIONS,AMR,Region of the Americas,2008.0,CRS,Congenital rubella syndrome,230.0
WHO_REGIONS,AMR,Region of the Americas,2008.0,DIPHTHERIA,Diphtheria,95.0
WHO_REGIONS,AMR,Region of the Americas,2008.0,MEASLES,Measles,206.0
WHO_REGIONS,AMR,Region of the Americas,2008.0,MUMPS,Mumps,42344.0
WHO_REGIONS,AMR,Region of the Americas,2008.0,NTETANUS,Neonatal tetanus,35.0
WHO_REGIONS,AMR,Region of the Americas,2008.0,PERTUSSIS,Pertussis,24547.0
WHO_REGIONS,AMR,Region of the Americas,2008.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2008.0,RUBELLA,Rubella,4534.0
WHO_REGIONS,AMR,Region of the Americas,2008.0,TTETANUS,Total tetanus,660.0
WHO_REGIONS,AMR,Region of the Americas,2008.0,YFEVER,Yellow fever,102.0
WHO_REGIONS,AMR,Region of the Americas,2007.0,CRS,Congenital rubella syndrome,19.0
WHO_REGIONS,AMR,Region of the Americas,2007.0,DIPHTHERIA,Diphtheria,14.0
WHO_REGIONS,AMR,Region of the Americas,2007.0,JAPENC,Japanese encephalitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2007.0,MEASLES,Measles,176.0
WHO_REGIONS,AMR,Region of the Americas,2007.0,MUMPS,Mumps,47561.0
WHO_REGIONS,AMR,Region of the Americas,2007.0,NTETANUS,Neonatal tetanus,63.0
WHO_REGIONS,AMR,Region of the Americas,2007.0,PERTUSSIS,Pertussis,19753.0
WHO_REGIONS,AMR,Region of the Americas,2007.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2007.0,RUBELLA,Rubella,13243.0
WHO_REGIONS,AMR,Region of the Americas,2007.0,TTETANUS,Total tetanus,723.0
WHO_REGIONS,AMR,Region of the Americas,2007.0,YFEVER,Yellow fever,53.0
WHO_REGIONS,AMR,Region of the Americas,2006.0,CRS,Congenital rubella syndrome,15.0
WHO_REGIONS,AMR,Region of the Americas,2006.0,DIPHTHERIA,Diphtheria,30.0
WHO_REGIONS,AMR,Region of the Americas,2006.0,JAPENC,Japanese encephalitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2006.0,MEASLES,Measles,226.0
WHO_REGIONS,AMR,Region of the Americas,2006.0,MUMPS,Mumps,37427.0
WHO_REGIONS,AMR,Region of the Americas,2006.0,NTETANUS,Neonatal tetanus,93.0
WHO_REGIONS,AMR,Region of the Americas,2006.0,PERTUSSIS,Pertussis,24516.0
WHO_REGIONS,AMR,Region of the Americas,2006.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2006.0,RUBELLA,Rubella,2990.0
WHO_REGIONS,AMR,Region of the Americas,2006.0,TTETANUS,Total tetanus,917.0
WHO_REGIONS,AMR,Region of the Americas,2006.0,YFEVER,Yellow fever,86.0
WHO_REGIONS,AMR,Region of the Americas,2005.0,CRS,Congenital rubella syndrome,20.0
WHO_REGIONS,AMR,Region of the Americas,2005.0,DIPHTHERIA,Diphtheria,71.0
WHO_REGIONS,AMR,Region of the Americas,2005.0,MEASLES,Measles,85.0
WHO_REGIONS,AMR,Region of the Americas,2005.0,MUMPS,Mumps,34031.0
WHO_REGIONS,AMR,Region of the Americas,2005.0,NTETANUS,Neonatal tetanus,114.0
WHO_REGIONS,AMR,Region of the Americas,2005.0,PERTUSSIS,Pertussis,34654.0
WHO_REGIONS,AMR,Region of the Americas,2005.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2005.0,RUBELLA,Rubella,5296.0
WHO_REGIONS,AMR,Region of the Americas,2005.0,TTETANUS,Total tetanus,969.0
WHO_REGIONS,AMR,Region of the Americas,2005.0,YFEVER,Yellow fever,117.0
WHO_REGIONS,AMR,Region of the Americas,2004.0,CRS,Congenital rubella syndrome,27.0
WHO_REGIONS,AMR,Region of the Americas,2004.0,DIPHTHERIA,Diphtheria,181.0
WHO_REGIONS,AMR,Region of the Americas,2004.0,MEASLES,Measles,108.0
WHO_REGIONS,AMR,Region of the Americas,2004.0,MUMPS,Mumps,29947.0
WHO_REGIONS,AMR,Region of the Americas,2004.0,NTETANUS,Neonatal tetanus,93.0
WHO_REGIONS,AMR,Region of the Americas,2004.0,PERTUSSIS,Pertussis,33452.0
WHO_REGIONS,AMR,Region of the Americas,2004.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2004.0,RUBELLA,Rubella,3101.0
WHO_REGIONS,AMR,Region of the Americas,2004.0,TTETANUS,Total tetanus,854.0
WHO_REGIONS,AMR,Region of the Americas,2004.0,YFEVER,Yellow fever,122.0
WHO_REGIONS,AMR,Region of the Americas,2003.0,CRS,Congenital rubella syndrome,30.0
WHO_REGIONS,AMR,Region of the Americas,2003.0,DIPHTHERIA,Diphtheria,99.0
WHO_REGIONS,AMR,Region of the Americas,2003.0,MEASLES,Measles,119.0
WHO_REGIONS,AMR,Region of the Americas,2003.0,MUMPS,Mumps,20712.0
WHO_REGIONS,AMR,Region of the Americas,2003.0,NTETANUS,Neonatal tetanus,65.0
WHO_REGIONS,AMR,Region of the Americas,2003.0,PERTUSSIS,Pertussis,17803.0
WHO_REGIONS,AMR,Region of the Americas,2003.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,AMR,Region of the Americas,2003.0,RUBELLA,Rubella,1203.0
WHO_REGIONS,AMR,Region of the Americas,2003.0,TTETANUS,Total tetanus,902.0
WHO_REGIONS,AMR,Region of the Americas,2003.0,YFEVER,Yellow fever,241.0
WHO_REGIONS,AMR,Region of the Americas,2002.0,CRS,Congenital rubella syndrome,23.0
WHO_REGIONS,AMR,Region of the Americas,2002.0,DIPHTHERIA,Diphtheria,128.0
WHO_REGIONS,AMR,Region of the Americas,2002.0,MEASLES,Measles,2579.0
WHO_REGIONS,AMR,Region of the Americas,2002.0,MUMPS,Mumps,9477.0
WHO_REGIONS,AMR,Region of the Americas,2002.0,NTETANUS,Neonatal tetanus,111.0
